s n m tiempo
1 12 62 251.70000000
1 12 63 218.90000000
1 12 64 245.30000000
1 12 65 198.20000000
1 12 66 179.70000000
1 12 67 203.60000000
1 12 68 204.60000000
1 12 69 184.00000000
1 12 70 179.50000000
1 12 71 181.60000000
1 12 72 203.30000000
1 12 73 178.80000000
1 12 74 181.70000000
1 12 75 240.60000000
1 12 76 223.00000000
1 12 77 194.10000000
1 12 78 197.90000000
1 12 79 192.50000000
1 12 80 182.90000000
1 12 81 189.00000000
1 12 82 180.60000000
1 12 83 176.90000000
1 12 84 173.50000000
1 12 85 181.80000000
1 12 86 188.90000000
1 12 87 251.60000000
1 12 88 210.00000000
1 12 89 1147.70000000
1 12 90 209.70000000
1 12 91 199.70000000
1 12 92 187.90000000
1 12 93 215.70000000
1 12 94 221.30000000
1 12 95 206.20000000
1 12 96 188.40000000
1 12 97 204.00000000
1 12 98 225.80000000
1 12 99 186.50000000
1 12 100 223.30000000
1 13 1 161.00000000
1 13 2 186.40000000
1 13 3 143.00000000
1 13 4 154.60000000
1 13 5 151.70000000
1 13 6 165.00000000
1 13 7 131.40000000
1 13 8 133.20000000
1 13 9 136.90000000
1 13 10 1095.80000000
1 13 11 146.80000000
1 13 12 156.70000000
1 13 13 155.10000000
1 13 14 154.20000000
1 13 15 136.40000000
1 13 16 136.10000000
1 13 17 147.00000000
1 13 18 142.20000000
1 13 19 143.30000000
1 13 20 183.90000000
1 13 21 166.00000000
1 13 22 126.80000000
1 13 23 131.10000000
1 13 24 141.00000000
1 13 25 197.80000000
1 13 26 125.60000000
1 13 27 129.80000000
1 13 28 142.80000000
1 13 29 136.50000000
1 13 30 136.60000000
1 13 31 175.40000000
1 13 32 138.00000000
1 13 33 204.00000000
1 13 34 165.10000000
1 13 35 157.20000000
1 13 36 156.70000000
1 13 37 158.30000000
1 13 38 167.00000000
1 13 39 199.00000000
1 13 40 190.80000000
1 13 41 163.20000000
1 13 42 153.80000000
1 13 43 141.80000000
1 13 44 253.30000000
1 13 45 183.30000000
1 13 46 200.60000000
1 13 47 205.40000000
1 13 48 162.60000000
1 13 49 180.00000000
1 13 50 201.60000000
1 13 51 196.70000000
1 13 52 210.80000000
1 13 53 191.50000000
1 13 54 172.50000000
1 13 55 199.70000000
1 13 56 174.10000000
1 13 57 233.20000000
1 13 58 194.20000000
1 13 59 186.50000000
1 13 60 193.50000000
1 13 61 261.00000000
1 13 62 285.10000000
1 13 63 209.10000000
1 13 64 211.50000000
1 13 65 209.60000000
1 13 66 220.20000000
1 13 67 205.00000000
1 13 68 199.10000000
1 13 69 180.90000000
1 13 70 193.30000000
1 13 71 185.80000000
1 13 72 200.20000000
1 13 73 180.60000000
1 13 74 231.40000000
1 13 75 201.30000000
1 13 76 189.60000000
1 13 77 237.20000000
1 13 78 171.30000000
1 13 79 172.80000000
1 13 80 170.20000000
1 13 81 174.90000000
1 13 82 200.80000000
1 13 83 170.10000000
1 13 84 210.00000000
1 13 85 243.90000000
1 13 86 191.40000000
1 13 87 209.10000000
1 13 88 177.10000000
1 13 89 203.90000000
1 13 90 214.00000000
1 13 91 235.50000000
1 13 92 171.40000000
1 13 93 179.30000000
1 13 94 206.30000000
1 13 95 207.50000000
1 13 96 184.10000000
1 13 97 159.00000000
1 13 98 247.40000000
1 13 99 194.80000000
1 13 100 258.30000000
1 14 1 144.90000000
1 14 2 124.90000000
1 14 3 126.30000000
1 14 4 130.50000000
1 14 5 117.10000000
1 14 6 113.70000000
1 14 7 114.40000000
1 14 8 112.20000000
1 14 9 114.30000000
1 14 10 123.30000000
1 14 11 126.70000000
1 14 12 125.60000000
1 14 13 126.80000000
1 14 14 212.80000000
1 14 15 138.00000000
1 14 16 132.20000000
1 14 17 162.20000000
1 14 18 143.30000000
1 14 19 116.50000000
1 14 20 122.10000000
1 14 21 118.20000000
1 14 22 128.70000000
1 14 23 121.30000000
1 14 24 172.40000000
1 14 25 145.60000000
1 14 26 120.00000000
1 14 27 137.20000000
1 14 28 169.40000000
1 14 29 157.30000000
1 14 30 142.90000000
1 14 31 173.20000000
1 14 32 172.30000000
1 14 33 133.40000000
1 14 34 143.20000000
1 14 35 169.40000000
1 14 36 151.40000000
1 14 37 210.50000000
1 14 38 140.50000000
1 14 39 136.70000000
1 14 40 142.60000000
1 14 41 165.70000000
1 14 42 161.90000000
1 14 43 154.90000000
1 14 44 240.30000000
1 14 45 184.40000000
1 14 46 180.10000000
1 14 47 189.20000000
1 14 48 200.70000000
1 14 49 203.20000000
1 14 50 181.30000000
1 14 51 177.50000000
1 14 52 198.20000000
1 14 53 237.70000000
1 14 54 180.20000000
1 14 55 172.40000000
1 14 56 217.80000000
1 14 57 176.70000000
1 14 58 189.60000000
1 14 59 217.80000000
1 14 60 209.00000000
1 14 61 192.00000000
1 14 62 184.10000000
1 14 63 203.70000000
1 14 64 195.60000000
1 14 65 242.00000000
1 14 66 305.30000000
1 14 67 218.60000000
1 14 68 187.40000000
1 14 69 164.60000000
1 14 70 192.70000000
1 14 71 177.10000000
1 14 72 175.00000000
1 14 73 210.40000000
1 14 74 211.50000000
1 14 75 198.60000000
1 14 76 203.20000000
1 14 77 219.30000000
1 14 78 296.90000000
1 14 79 203.00000000
1 14 80 191.10000000
1 14 81 196.00000000
1 14 82 184.70000000
1 14 83 242.70000000
1 14 84 204.50000000
1 14 85 214.70000000
1 14 86 196.50000000
1 14 87 203.40000000
1 14 88 211.00000000
1 14 89 244.20000000
1 14 90 209.20000000
1 14 91 303.20000000
1 14 92 312.40000000
1 14 93 315.30000000
1 14 94 293.30000000
1 14 95 256.00000000
1 14 96 225.80000000
1 14 97 239.70000000
1 14 98 227.30000000
1 14 99 255.00000000
1 14 100 216.20000000
1 15 1 156.30000000
1 15 2 169.90000000
1 15 3 148.80000000
1 15 4 141.00000000
1 15 5 133.30000000
1 15 6 131.30000000
1 15 7 152.50000000
1 15 8 169.50000000
1 15 9 182.50000000
1 15 10 147.30000000
1 15 11 221.80000000
1 15 12 146.70000000
1 15 13 162.80000000
1 15 14 135.40000000
1 15 15 159.90000000
1 15 16 135.40000000
1 15 17 133.20000000
1 15 18 132.90000000
1 15 19 160.00000000
1 15 20 124.20000000
1 15 21 127.40000000
1 15 22 176.10000000
1 15 23 160.30000000
1 15 24 140.80000000
1 15 25 166.30000000
1 15 26 142.70000000
1 15 27 194.10000000
1 15 28 147.30000000
1 15 29 182.80000000
1 15 30 139.50000000
1 15 31 150.30000000
1 15 32 170.30000000
1 15 33 169.90000000
1 15 34 186.70000000
1 15 35 177.00000000
1 15 36 217.00000000
1 15 37 167.10000000
1 15 38 149.80000000
1 15 39 183.00000000
1 15 40 161.70000000
1 15 41 195.80000000
1 15 42 147.20000000
1 15 43 162.00000000
1 15 44 148.00000000
1 15 45 218.70000000
1 15 46 267.10000000
1 15 47 173.10000000
1 15 48 202.40000000
1 15 49 166.80000000
1 15 50 170.00000000
1 15 51 162.30000000
1 15 52 229.50000000
1 15 53 198.60000000
1 15 54 181.30000000
1 15 55 211.20000000
1 15 56 214.80000000
1 15 57 242.50000000
1 15 58 193.90000000
1 15 59 210.20000000
1 15 60 169.90000000
1 15 61 172.20000000
1 15 62 199.60000000
1 15 63 186.70000000
1 15 64 204.00000000
1 15 65 197.90000000
1 15 66 179.50000000
1 15 67 204.50000000
1 15 68 197.90000000
1 15 69 223.20000000
1 15 70 171.70000000
1 15 71 207.30000000
1 15 72 228.80000000
1 15 73 184.10000000
1 15 74 187.20000000
1 15 75 196.90000000
1 15 76 199.30000000
1 15 77 222.40000000
1 15 78 246.60000000
1 15 79 357.60000000
1 15 80 229.20000000
1 15 81 177.60000000
1 15 82 196.80000000
1 15 83 240.10000000
1 15 84 306.80000000
1 15 85 335.50000000
1 15 86 344.40000000
1 15 87 195.40000000
1 15 88 173.90000000
1 15 89 194.30000000
1 15 90 180.20000000
1 15 91 193.00000000
1 15 92 197.20000000
1 15 93 184.60000000
1 15 94 152.60000000
1 15 95 166.00000000
1 15 96 227.00000000
1 15 97 182.20000000
1 15 98 187.70000000
1 15 99 214.90000000
1 15 100 188.80000000
1 16 1 111.80000000
1 16 2 132.90000000
1 16 3 102.50000000
1 16 4 143.40000000
1 16 5 127.60000000
1 16 6 143.00000000
1 16 7 137.90000000
1 16 8 112.40000000
1 16 9 113.50000000
1 16 10 130.80000000
1 16 11 111.20000000
1 16 12 129.70000000
1 16 13 108.90000000
1 16 14 113.20000000
1 16 15 110.10000000
1 16 16 106.20000000
1 16 17 104.80000000
1 16 18 105.30000000
1 16 19 101.00000000
1 16 20 110.50000000
1 16 21 109.30000000
1 16 22 129.30000000
1 16 23 113.10000000
1 16 24 115.40000000
1 16 25 114.30000000
1 16 26 163.80000000
1 16 27 151.70000000
1 16 28 144.10000000
1 16 29 134.50000000
1 16 30 141.80000000
1 16 31 128.80000000
1 16 32 141.60000000
1 16 33 164.40000000
1 16 34 135.60000000
1 16 35 204.50000000
1 16 36 195.90000000
1 16 37 155.90000000
1 16 38 175.60000000
1 16 39 156.30000000
1 16 40 187.30000000
1 16 41 181.00000000
1 16 42 169.20000000
1 16 43 172.90000000
1 16 44 235.80000000
1 16 45 160.00000000
1 16 46 162.80000000
1 16 47 165.60000000
1 16 48 209.90000000
1 16 49 258.70000000
1 16 50 171.30000000
1 16 51 201.40000000
1 16 52 212.60000000
1 16 53 2310.90000000
1 16 54 164.90000000
1 16 55 161.20000000
1 16 56 155.20000000
1 16 57 152.30000000
1 16 58 153.40000000
1 16 59 190.50000000
1 16 60 172.50000000
1 16 61 153.60000000
1 16 62 228.80000000
1 16 63 177.10000000
1 16 64 159.80000000
1 16 65 204.90000000
1 16 66 203.50000000
1 16 67 224.30000000
1 16 68 211.30000000
1 16 69 204.40000000
1 16 70 209.70000000
1 16 71 167.60000000
1 16 72 176.30000000
1 16 73 179.50000000
1 16 74 172.40000000
1 16 75 170.50000000
1 16 76 176.30000000
1 16 77 177.90000000
1 16 78 165.10000000
1 16 79 166.20000000
1 16 80 185.20000000
1 16 81 210.70000000
1 16 82 187.80000000
1 16 83 202.90000000
1 16 84 190.50000000
1 16 85 224.00000000
1 16 86 303.90000000
1 16 87 239.70000000
1 16 88 198.90000000
1 16 89 185.20000000
1 16 90 178.10000000
1 16 91 181.40000000
1 16 92 206.20000000
1 16 93 171.20000000
1 16 94 206.20000000
1 16 95 194.70000000
1 16 96 268.70000000
1 16 97 2031.00000000
1 16 98 218.30000000
1 16 99 203.50000000
1 16 100 224.70000000
1 17 1 149.50000000
1 17 2 140.50000000
1 17 3 128.10000000
1 17 4 142.00000000
1 17 5 143.70000000
1 17 6 167.40000000
1 17 7 143.10000000
1 17 8 187.70000000
1 17 9 171.10000000
1 17 10 170.20000000
1 17 11 210.40000000
1 17 12 162.20000000
1 17 13 149.70000000
1 17 14 127.80000000
1 17 15 160.20000000
1 17 16 139.70000000
1 17 17 208.80000000
1 17 18 149.30000000
1 17 19 132.00000000
1 17 20 141.50000000
1 17 21 141.90000000
1 17 22 140.40000000
1 17 23 145.20000000
1 17 24 176.10000000
1 17 25 140.50000000
1 17 26 142.90000000
1 17 27 173.60000000
1 17 28 177.70000000
1 17 29 187.60000000
1 17 30 175.70000000
1 17 31 164.60000000
1 17 32 300.20000000
1 17 33 194.10000000
1 17 34 153.90000000
1 17 35 239.50000000
1 17 36 195.50000000
1 17 37 1090.20000000
1 17 38 195.20000000
1 17 39 177.40000000
1 17 40 180.40000000
1 17 41 182.90000000
1 17 42 218.00000000
1 17 43 198.10000000
1 17 44 260.00000000
1 17 45 190.40000000
1 17 46 234.70000000
1 17 47 201.70000000
1 17 48 230.70000000
1 17 49 232.50000000
1 17 50 211.60000000
1 17 51 247.50000000
1 17 52 201.80000000
1 17 53 231.10000000
1 17 54 186.70000000
1 17 55 219.80000000
1 17 56 253.80000000
1 17 57 219.40000000
1 17 58 185.60000000
1 17 59 208.60000000
1 17 60 205.70000000
1 17 61 238.00000000
1 17 62 208.80000000
1 17 63 242.20000000
1 17 64 248.00000000
1 17 65 290.50000000
1 17 66 240.60000000
1 17 67 310.30000000
1 17 68 237.70000000
1 17 69 292.90000000
1 17 70 328.50000000
1 17 71 269.00000000
1 17 72 253.50000000
1 17 73 327.20000000
1 17 74 243.70000000
1 17 75 237.80000000
1 17 76 220.60000000
1 17 77 325.60000000
1 17 78 216.10000000
1 17 79 214.20000000
1 17 80 220.70000000
1 17 81 219.10000000
1 17 82 226.20000000
1 17 83 231.00000000
1 17 84 221.50000000
1 17 85 206.20000000
1 17 86 207.60000000
1 17 87 201.40000000
1 17 88 238.40000000
1 17 89 229.50000000
1 17 90 258.90000000
1 17 91 214.10000000
1 17 92 228.20000000
1 17 93 185.30000000
1 17 94 223.70000000
1 17 95 178.30000000
1 17 96 266.10000000
1 17 97 295.00000000
1 17 98 230.50000000
1 17 99 183.90000000
1 17 100 179.20000000
1 18 1 124.20000000
1 18 2 123.70000000
1 18 3 120.50000000
1 18 4 109.30000000
1 18 5 116.20000000
1 18 6 115.90000000
1 18 7 119.40000000
1 18 8 124.40000000
1 18 9 162.30000000
1 18 10 123.60000000
1 18 11 127.60000000
1 18 12 129.90000000
1 18 13 117.20000000
1 18 14 122.60000000
1 18 15 123.00000000
1 18 16 119.90000000
1 18 17 126.20000000
1 18 18 219.00000000
1 18 19 155.40000000
1 18 20 144.80000000
1 18 21 153.70000000
1 18 22 150.70000000
1 18 23 157.70000000
1 18 24 174.60000000
1 18 25 180.00000000
1 18 26 175.30000000
1 18 27 170.30000000
1 18 28 182.80000000
1 18 29 205.00000000
1 18 30 169.90000000
1 18 31 259.70000000
1 18 32 190.60000000
1 18 33 198.40000000
1 18 34 193.90000000
1 18 35 234.80000000
1 18 36 199.20000000
1 18 37 211.80000000
1 18 38 228.30000000
1 18 39 235.90000000
1 18 40 230.40000000
1 18 41 204.60000000
1 18 42 194.10000000
1 18 43 238.20000000
1 18 44 229.00000000
1 18 45 234.60000000
1 18 46 225.10000000
1 18 47 191.10000000
1 18 48 208.50000000
1 18 49 197.10000000
1 18 50 242.10000000
1 18 51 228.60000000
1 18 52 203.60000000
1 18 53 234.00000000
1 18 54 242.30000000
1 18 55 243.10000000
1 18 56 230.00000000
1 18 57 219.70000000
1 18 58 216.50000000
1 18 59 235.70000000
1 18 60 215.40000000
1 18 61 243.40000000
1 18 62 211.60000000
1 18 63 232.90000000
1 18 64 290.40000000
1 18 65 336.10000000
1 18 66 335.80000000
1 18 67 305.10000000
1 18 68 284.00000000
1 18 69 218.50000000
1 18 70 235.70000000
1 18 71 244.60000000
1 18 72 251.70000000
1 18 73 241.10000000
1 18 74 270.00000000
1 18 75 221.80000000
1 18 76 237.10000000
1 18 77 200.10000000
1 18 78 216.30000000
1 18 79 206.30000000
1 18 80 202.50000000
1 18 81 231.00000000
1 18 82 234.10000000
1 18 83 191.90000000
1 18 84 191.10000000
1 18 85 201.90000000
1 18 86 187.70000000
1 18 87 220.10000000
1 18 88 189.80000000
1 18 89 214.10000000
1 18 90 204.50000000
1 18 91 231.80000000
1 18 92 200.80000000
1 18 93 215.40000000
1 18 94 279.50000000
1 18 95 250.90000000
1 18 96 191.70000000
1 18 97 185.70000000
1 18 98 203.50000000
1 18 99 249.00000000
1 18 100 183.80000000
1 19 1 140.30000000
1 19 2 133.40000000
1 19 3 134.40000000
1 19 4 188.80000000
1 19 5 127.20000000
1 19 6 128.70000000
1 19 7 193.40000000
1 19 8 146.90000000
1 19 9 181.60000000
1 19 10 143.30000000
1 19 11 179.90000000
1 19 12 187.90000000
1 19 13 146.50000000
1 19 14 162.00000000
1 19 15 146.20000000
1 19 16 149.90000000
1 19 17 132.90000000
1 19 18 132.70000000
1 19 19 133.30000000
1 19 20 155.20000000
1 19 21 161.40000000
1 19 22 141.30000000
1 19 23 183.40000000
1 19 24 193.90000000
1 19 25 152.70000000
1 19 26 153.80000000
1 19 27 190.20000000
1 19 28 187.40000000
1 19 29 254.70000000
1 19 30 179.40000000
1 19 31 175.80000000
1 19 32 201.60000000
1 19 33 185.40000000
1 19 34 254.40000000
1 19 35 280.40000000
1 19 36 285.20000000
1 19 37 240.40000000
1 19 38 261.80000000
1 19 39 248.00000000
1 19 40 302.90000000
1 19 41 261.00000000
1 19 42 254.20000000
1 19 43 250.00000000
1 19 44 247.20000000
1 19 45 239.40000000
1 19 46 239.20000000
1 19 47 234.00000000
1 19 48 284.70000000
1 19 49 267.10000000
1 19 50 216.40000000
1 19 51 214.60000000
1 19 52 226.20000000
1 19 53 221.80000000
1 19 54 236.50000000
1 19 55 236.90000000
1 19 56 272.40000000
1 19 57 251.30000000
1 19 58 210.10000000
1 19 59 206.20000000
1 19 60 246.50000000
1 19 61 225.40000000
1 19 62 202.70000000
1 19 63 297.40000000
1 19 64 269.00000000
1 19 65 257.20000000
1 19 66 246.80000000
1 19 67 301.40000000
1 19 68 258.60000000
1 19 69 252.40000000
1 19 70 254.80000000
1 19 71 259.00000000
1 19 72 205.10000000
1 19 73 200.90000000
1 19 74 191.00000000
1 19 75 218.70000000
1 19 76 220.10000000
1 19 77 195.80000000
1 19 78 242.80000000
1 19 79 218.90000000
1 19 80 231.50000000
1 19 81 816.30000000
1 19 82 658.50000000
1 19 83 219.90000000
1 19 84 184.40000000
1 19 85 348.20000000
1 19 86 301.20000000
1 19 87 293.00000000
1 19 88 209.00000000
1 19 89 275.80000000
1 19 90 236.00000000
1 19 91 229.60000000
1 19 92 238.80000000
1 19 93 241.50000000
1 19 94 232.80000000
1 19 95 242.80000000
1 19 96 233.80000000
1 19 97 239.70000000
1 19 98 231.10000000
1 19 99 307.20000000
1 19 100 290.30000000
1 20 1 141.80000000
1 20 2 142.10000000
1 20 3 142.10000000
1 20 4 171.20000000
1 20 5 170.20000000
1 20 6 157.90000000
1 20 7 157.80000000
1 20 8 158.20000000
1 20 9 171.50000000
1 20 10 159.70000000
1 20 11 159.70000000
1 20 12 173.00000000
1 20 13 172.80000000
1 20 14 183.60000000
1 20 15 196.80000000
1 20 16 200.20000000
1 20 17 184.90000000
1 20 18 185.50000000
1 20 19 183.60000000
1 20 20 8404.70000000
1 20 21 179.80000000
1 20 22 197.60000000
1 20 23 218.00000000
1 20 24 275.20000000
1 20 25 226.30000000
1 20 26 281.00000000
1 20 27 273.20000000
1 20 28 238.20000000
1 20 29 194.70000000
1 20 30 208.10000000
1 20 31 201.00000000
1 20 32 227.30000000
1 20 33 210.70000000
1 20 34 206.40000000
1 20 35 206.40000000
1 20 36 247.00000000
1 20 37 225.20000000
1 20 38 233.50000000
1 20 39 214.40000000
1 20 40 274.00000000
1 20 41 227.00000000
1 20 42 207.50000000
1 20 43 270.00000000
1 20 44 249.40000000
1 20 45 296.10000000
1 20 46 221.10000000
1 20 47 217.60000000
1 20 48 236.00000000
1 20 49 255.20000000
1 20 50 238.30000000
1 20 51 233.40000000
1 20 52 383.80000000
1 20 53 196.20000000
1 20 54 208.40000000
1 20 55 232.40000000
1 20 56 231.90000000
1 20 57 200.90000000
1 20 58 244.60000000
1 20 59 267.10000000
1 20 60 253.00000000
1 20 61 198.20000000
1 20 62 241.10000000
1 20 63 245.50000000
1 20 64 310.30000000
1 20 65 215.70000000
1 20 66 220.10000000
1 20 67 244.90000000
1 20 68 285.10000000
1 20 69 229.60000000
1 20 70 244.30000000
1 20 71 219.60000000
1 20 72 236.00000000
1 20 73 291.20000000
1 20 74 270.80000000
1 20 75 231.40000000
1 20 76 278.90000000
1 20 77 192.80000000
1 20 78 200.00000000
1 20 79 251.20000000
1 20 80 209.20000000
1 20 81 264.10000000
1 20 82 208.00000000
1 20 83 346.30000000
1 20 84 278.10000000
1 20 85 263.90000000
1 20 86 320.30000000
1 20 87 296.10000000
1 20 88 402.80000000
1 20 89 331.70000000
1 20 90 418.70000000
1 20 91 276.20000000
1 20 92 242.80000000
1 20 93 214.90000000
1 20 94 260.90000000
1 20 95 285.90000000
1 20 96 286.00000000
1 20 97 252.60000000
1 20 98 249.20000000
1 20 99 221.10000000
1 20 100 205.40000000
1 21 1 151.60000000
1 21 2 128.50000000
1 21 3 134.90000000
1 21 4 157.80000000
1 21 5 137.00000000
1 21 6 135.90000000
1 21 7 152.80000000
1 21 8 143.50000000
1 21 9 148.50000000
1 21 10 162.20000000
1 21 11 145.30000000
1 21 12 156.50000000
1 21 13 138.20000000
1 21 14 149.50000000
1 21 15 132.00000000
1 21 16 129.10000000
1 21 17 153.80000000
1 21 18 155.80000000
1 21 19 168.10000000
1 21 20 219.70000000
1 21 21 162.00000000
1 21 22 145.60000000
1 21 23 190.40000000
1 21 24 176.20000000
1 21 25 194.10000000
1 21 26 169.60000000
1 21 27 186.80000000
1 21 28 204.00000000
1 21 29 198.10000000
1 21 30 188.30000000
1 21 31 204.50000000
1 21 32 174.20000000
1 21 33 165.20000000
1 21 34 183.90000000
1 21 35 196.90000000
1 21 36 171.20000000
1 21 37 174.50000000
1 21 38 205.00000000
1 21 39 287.20000000
1 21 40 215.80000000
1 21 41 187.70000000
1 21 42 245.60000000
1 21 43 227.90000000
1 21 44 317.30000000
1 21 45 278.10000000
1 21 46 216.60000000
1 21 47 221.80000000
1 21 48 199.90000000
1 21 49 290.50000000
1 21 50 233.30000000
1 21 51 274.00000000
1 21 52 265.90000000
1 21 53 207.10000000
1 21 54 223.20000000
1 21 55 184.20000000
1 21 56 410.70000000
1 21 57 233.70000000
1 21 58 217.60000000
1 21 59 234.30000000
1 21 60 182.00000000
1 21 61 194.60000000
1 21 62 196.90000000
1 21 63 181.40000000
1 21 64 221.70000000
1 21 65 182.50000000
1 21 66 181.90000000
1 21 67 243.40000000
1 21 68 187.20000000
1 21 69 203.40000000
1 21 70 271.10000000
1 21 71 200.80000000
1 21 72 199.00000000
1 21 73 178.40000000
1 21 74 205.00000000
1 21 75 209.20000000
1 21 76 225.70000000
1 21 77 235.20000000
1 21 78 235.90000000
1 21 79 213.70000000
1 21 80 192.90000000
1 21 81 255.20000000
1 21 82 217.40000000
1 21 83 223.80000000
1 21 84 233.80000000
1 21 85 284.30000000
1 21 86 534.90000000
1 21 87 258.40000000
1 21 88 249.50000000
1 21 89 252.80000000
1 21 90 230.40000000
1 21 91 253.20000000
1 21 92 209.30000000
1 21 93 213.90000000
1 21 94 260.10000000
1 21 95 224.40000000
1 21 96 252.90000000
1 21 97 319.00000000
1 21 98 233.80000000
1 21 99 229.70000000
1 21 100 190.50000000
1 22 1 149.00000000
1 22 2 127.50000000
1 22 3 156.60000000
1 22 4 151.80000000
1 22 5 128.70000000
1 22 6 124.00000000
1 22 7 139.10000000
1 22 8 221.50000000
1 22 9 140.60000000
1 22 10 157.50000000
1 22 11 125.00000000
1 22 12 133.40000000
1 22 13 123.20000000
1 22 14 122.40000000
1 22 15 126.80000000
1 22 16 147.20000000
1 22 17 127.40000000
1 22 18 138.10000000
1 22 19 141.80000000
1 22 20 183.10000000
1 22 21 196.70000000
1 22 22 164.00000000
1 22 23 153.00000000
1 22 24 175.30000000
1 22 25 183.00000000
1 22 26 201.10000000
1 22 27 194.70000000
1 22 28 261.30000000
1 22 29 198.90000000
1 22 30 212.10000000
1 22 31 186.80000000
1 22 32 166.40000000
1 22 33 221.30000000
1 22 34 182.70000000
1 22 35 186.70000000
1 22 36 174.80000000
1 22 37 182.20000000
1 22 38 211.20000000
1 22 39 193.60000000
1 22 40 170.50000000
1 22 41 172.20000000
1 22 42 159.00000000
1 22 43 186.10000000
1 22 44 180.90000000
1 22 45 207.70000000
1 22 46 166.30000000
1 22 47 183.40000000
1 22 48 172.90000000
1 22 49 192.00000000
1 22 50 168.20000000
1 22 51 196.70000000
1 22 52 166.50000000
1 22 53 202.30000000
1 22 54 179.20000000
1 22 55 169.80000000
1 22 56 266.00000000
1 22 57 224.30000000
1 22 58 189.90000000
1 22 59 181.70000000
1 22 60 180.60000000
1 22 61 181.70000000
1 22 62 251.50000000
1 22 63 240.20000000
1 22 64 255.80000000
1 22 65 197.00000000
1 22 66 180.20000000
1 22 67 246.60000000
1 22 68 192.40000000
1 22 69 202.10000000
1 22 70 200.20000000
1 22 71 200.60000000
1 22 72 191.50000000
1 22 73 248.00000000
1 22 74 232.70000000
1 22 75 306.40000000
1 22 76 284.40000000
1 22 77 214.00000000
1 22 78 254.50000000
1 22 79 246.50000000
1 22 80 280.50000000
1 22 81 274.90000000
1 22 82 261.70000000
1 22 83 244.10000000
1 22 84 228.10000000
1 22 85 224.30000000
1 22 86 260.20000000
1 22 87 275.60000000
1 22 88 260.60000000
1 22 89 234.40000000
1 22 90 226.10000000
1 22 91 219.80000000
1 22 92 278.00000000
1 22 93 266.50000000
1 22 94 318.10000000
1 22 95 282.90000000
1 22 96 229.10000000
